date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:47:29	306/306	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:48%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=onlineapimchprod128&categoryId=onlinecat3440064&locale=en_US	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetailse71d.jsp	(from https://www.dialog.lk/television-channel-ndtv/)
08:47:30	306/306	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:48%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=onlineapimchprod128&categoryId=onlinecat3440064&locale=si_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetailsc8a7.jsp	(from https://www.dialog.lk/television-channel-ndtv/)
08:47:30	306/306	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:49%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=onlineapimchprod128&categoryId=onlinecat3440064&locale=ta_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetailsc444.jsp	(from https://www.dialog.lk/television-channel-ndtv/)
08:47:30	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/about/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/about/index.16b1.delayed	(from https://www.dialog.lk/television-channel-ndtv/)
08:47:30	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/index.16b2.delayed	(from https://www.dialog.lk/television-channel-ndtv/)
08:47:30	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.16b3.delayed	(from https://www.dialog.lk/television-channel-ndtv/)
08:47:30	10882/10882	---M--	200	added ('OK')	image/jpeg	etag:%227cbad9-2a82-50c219ef71400%22	https://www.dialog.lk/dialogdocroot/content/images/channel-highlights/ndtv-24.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/channel-highlights/ndtv-24.jpg	(from https://www.dialog.lk/television-channel-ndtv/)
08:47:30	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/faq.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/faq.16b5.delayed	(from https://www.dialog.lk/television-channel-ndtv/)
08:47:30	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.16b6.delayed	(from https://www.dialog.lk/television-channel-ndtv/)
08:47:30	0/-1	---M--	301	error ('')			http://www.dialog.lk/chat	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/chat.16b7.delayed	(from https://www.dialog.lk/television-channel-ndtv/)
08:47:30	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/coverageMapLocateUs.jsp?coverageUrl=Voice	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/coverageMapLocateUs.16b8e2bf.delayed	(from https://www.dialog.lk/television-channel-ndtv/)
08:47:30	306/306	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:49%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=onlineapimchprod130&categoryId=onlinecat3440064&locale=en_US	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetails788b.jsp	(from https://www.dialog.lk/television-channel-russia-today/)
08:47:31	306/306	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:50%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=onlineapimchprod130&categoryId=onlinecat3440064&locale=si_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetails1038.jsp	(from https://www.dialog.lk/television-channel-russia-today/)
08:47:31	306/306	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:50%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=onlineapimchprod130&categoryId=onlinecat3440064&locale=ta_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetails2ce2.jsp	(from https://www.dialog.lk/television-channel-russia-today/)
08:47:31	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/about/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/about/index.16bc.delayed	(from https://www.dialog.lk/television-channel-russia-today/)
08:47:31	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/index.16bd.delayed	(from https://www.dialog.lk/television-channel-russia-today/)
08:47:31	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.16be.delayed	(from https://www.dialog.lk/television-channel-russia-today/)
08:47:31	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/faq.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/faq.16bf.delayed	(from https://www.dialog.lk/television-channel-russia-today/)
08:47:31	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.16c0.delayed	(from https://www.dialog.lk/television-channel-russia-today/)
08:47:31	0/-1	---M--	301	error ('')			http://www.dialog.lk/chat	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/chat.16c1.delayed	(from https://www.dialog.lk/television-channel-russia-today/)
08:47:31	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/coverageMapLocateUs.jsp?coverageUrl=Voice	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/coverageMapLocateUs.16c2e2bf.delayed	(from https://www.dialog.lk/television-channel-russia-today/)
08:47:31	306/306	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:50%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=onlineapimchprod152&categoryId=onlinecat3440064&locale=en_US	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetails968d.jsp	(from https://www.dialog.lk/television-channel-eurosport/)
08:47:32	306/306	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:51%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=onlineapimchprod152&categoryId=onlinecat3440064&locale=si_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetailsf38d.jsp	(from https://www.dialog.lk/television-channel-eurosport/)
08:47:32	306/306	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:51%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=onlineapimchprod152&categoryId=onlinecat3440064&locale=ta_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetails8890.jsp	(from https://www.dialog.lk/television-channel-eurosport/)
08:47:32	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/about/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/about/index.16c6.delayed	(from https://www.dialog.lk/television-channel-eurosport/)
08:47:32	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/index.16c7.delayed	(from https://www.dialog.lk/television-channel-eurosport/)
08:47:32	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.16c8.delayed	(from https://www.dialog.lk/television-channel-eurosport/)
08:47:32	93233/93233	---M--	200	added ('OK')	image/jpeg	etag:%227cac49-16c31-50af7159772c0%22	https://www.dialog.lk/dialogdocroot/content/images/channel-highlights/eurosport-3.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/channel-highlights/eurosport-3.jpg	(from https://www.dialog.lk/television-channel-eurosport/)
08:47:32	124953/124953	---M--	200	added ('OK')	image/jpeg	etag:%227cac20-1e819-50af7159772c0%22	https://www.dialog.lk/dialogdocroot/content/images/channel-highlights/eurosport-1.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/channel-highlights/eurosport-1.jpg	(from https://www.dialog.lk/television-channel-eurosport/)
08:47:33	78962/78962	---M--	200	added ('OK')	image/jpeg	etag:%227cac25-13472-50af7159772c0%22	https://www.dialog.lk/dialogdocroot/content/images/channel-highlights/eurosport-2.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/channel-highlights/eurosport-2.jpg	(from https://www.dialog.lk/television-channel-eurosport/)
08:47:33	12240/12240	---M--	200	added ('OK')	image/jpeg	etag:%2254c1a1-2fd0-52f655624adc0%22	https://www.dialog.lk/dialogdocroot/content/images/channel-highlights/ten-1.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/channel-highlights/ten-1.jpg	(from https://www.dialog.lk/television-channel-eurosport/)
08:47:33	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/faq.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/faq.16cd.delayed	(from https://www.dialog.lk/television-channel-eurosport/)
08:47:33	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.16ce.delayed	(from https://www.dialog.lk/television-channel-eurosport/)
08:47:33	0/-1	---M--	301	error ('')			http://www.dialog.lk/chat	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/chat.16cf.delayed	(from https://www.dialog.lk/television-channel-eurosport/)
08:47:33	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/coverageMapLocateUs.jsp?coverageUrl=Voice	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/coverageMapLocateUs.16d0e2bf.delayed	(from https://www.dialog.lk/television-channel-eurosport/)
08:47:33	298/298	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:52%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=prod1430077&categoryId=onlinecat3440064&locale=en_US	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetailsa7fb.jsp	(from https://www.dialog.lk/television-channel-neo-prime/)
08:47:33	298/298	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:52%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=prod1430077&categoryId=onlinecat3440064&locale=si_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetails0671.jsp	(from https://www.dialog.lk/television-channel-neo-prime/)
08:47:34	298/298	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:53%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=prod1430077&categoryId=onlinecat3440064&locale=ta_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetailsda66.jsp	(from https://www.dialog.lk/television-channel-neo-prime/)
08:47:34	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/about/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/about/index.16d4.delayed	(from https://www.dialog.lk/television-channel-neo-prime/)
08:47:34	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/index.16d5.delayed	(from https://www.dialog.lk/television-channel-neo-prime/)
08:47:34	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.16d6.delayed	(from https://www.dialog.lk/television-channel-neo-prime/)
08:47:34	15791/15791	---M--	200	added ('OK')	image/jpeg	etag:%227ca7bf-3daf-50ea201d85980%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/neo-prime-large.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/neo-prime-large.jpg	(from https://www.dialog.lk/television-channel-neo-prime/)
08:47:34	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/faq.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/faq.16d8.delayed	(from https://www.dialog.lk/television-channel-neo-prime/)
08:47:34	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.16d9.delayed	(from https://www.dialog.lk/television-channel-neo-prime/)
08:47:34	0/-1	---M--	301	error ('')			http://www.dialog.lk/chat	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/chat.16da.delayed	(from https://www.dialog.lk/television-channel-neo-prime/)
08:47:34	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/coverageMapLocateUs.jsp?coverageUrl=Voice	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/coverageMapLocateUs.16dbe2bf.delayed	(from https://www.dialog.lk/television-channel-neo-prime/)
08:47:34	306/306	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:53%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=onlineapimchprod153&categoryId=onlinecat3440064&locale=en_US	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetails2743.jsp	(from https://www.dialog.lk/television-channel-neo-sports/)
08:47:34	306/306	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:53%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=onlineapimchprod153&categoryId=onlinecat3440064&locale=si_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetailscb32.jsp	(from https://www.dialog.lk/television-channel-neo-sports/)
08:47:35	306/306	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:54%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=onlineapimchprod153&categoryId=onlinecat3440064&locale=ta_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetailsc146.jsp	(from https://www.dialog.lk/television-channel-neo-sports/)
08:47:35	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/about/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/about/index.16df.delayed	(from https://www.dialog.lk/television-channel-neo-sports/)
08:47:35	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/index.16e0.delayed	(from https://www.dialog.lk/television-channel-neo-sports/)
08:47:35	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.16e1.delayed	(from https://www.dialog.lk/television-channel-neo-sports/)
08:47:35	7818/7818	---M--	200	added ('OK')	image/jpeg	etag:%227cbadc-1e8a-50c219ef71400%22	https://www.dialog.lk/dialogdocroot/content/images/channel-highlights/neo-sports.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/channel-highlights/neo-sports.jpg	(from https://www.dialog.lk/television-channel-neo-sports/)
08:47:35	12883/12883	---M--	200	added ('OK')	image/jpeg	etag:%2254c1a2-3253-52f655624adc0%22	https://www.dialog.lk/dialogdocroot/content/images/channel-highlights/ten-2.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/channel-highlights/ten-2.jpg	(from https://www.dialog.lk/television-channel-neo-sports/)
08:47:35	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/faq.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/faq.16e4.delayed	(from https://www.dialog.lk/television-channel-neo-sports/)
08:47:35	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.16e5.delayed	(from https://www.dialog.lk/television-channel-neo-sports/)
08:47:35	0/-1	---M--	301	error ('')			http://www.dialog.lk/chat	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/chat.16e6.delayed	(from https://www.dialog.lk/television-channel-neo-sports/)
08:47:35	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/coverageMapLocateUs.jsp?coverageUrl=Voice	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/coverageMapLocateUs.16e7e2bf.delayed	(from https://www.dialog.lk/television-channel-neo-sports/)
08:47:35	302/302	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:54%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=prod2310141&categoryId=onlinecat3440064&locale=en_US	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetailsed95.jsp	(from https://www.dialog.lk/television-channel-setanta-hd/)
08:47:36	302/302	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:55%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=prod2310141&categoryId=onlinecat3440064&locale=si_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetails.16ea9ba4.delayed	(from https://www.dialog.lk/television-channel-setanta-hd/)
08:47:37	302/302	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:55%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=prod2310141&categoryId=onlinecat3440064&locale=ta_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetails.16ecbb42.delayed	(from https://www.dialog.lk/television-channel-setanta-hd/)
08:47:37	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/about/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/about/index.16ee.delayed	(from https://www.dialog.lk/television-channel-setanta-hd/)
08:47:37	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/index.16ef.delayed	(from https://www.dialog.lk/television-channel-setanta-hd/)
08:47:37	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.16f0.delayed	(from https://www.dialog.lk/television-channel-setanta-hd/)
08:47:37	10434/10434	---M--	200	added ('OK')	image/jpeg	etag:%227cbb7b-28c2-529d5a3b6eac0%22	https://www.dialog.lk/dialogdocroot/content/images/channel-highlights/setanta-hd.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/channel-highlights/setanta-hd.jpg	(from https://www.dialog.lk/television-channel-setanta-hd/)
08:47:37	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/faq.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/faq.16f2.delayed	(from https://www.dialog.lk/television-channel-setanta-hd/)
08:47:37	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.16f3.delayed	(from https://www.dialog.lk/television-channel-setanta-hd/)
08:47:37	0/-1	---M--	301	error ('')			http://www.dialog.lk/chat	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/chat.16f4.delayed	(from https://www.dialog.lk/television-channel-setanta-hd/)
08:47:37	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/coverageMapLocateUs.jsp?coverageUrl=Voice	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/coverageMapLocateUs.16f5e2bf.delayed	(from https://www.dialog.lk/television-channel-setanta-hd/)
08:47:37	298/298	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:56%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=prod1760165&categoryId=onlinecat3440064&locale=en_US	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetails32a5.jsp	(from https://www.dialog.lk/television-channel-sony-espn/)
08:47:38	298/298	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:57%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=prod1760165&categoryId=onlinecat3440064&locale=si_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetails6c1d.jsp	(from https://www.dialog.lk/television-channel-sony-espn/)
08:47:38	67065/67065	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2014:07:55%20GMT	https://www.dialog.lk/browse/productDetails.jsp?productId=prod2310141&categoryId=onlinecat3440064&locale=en_US	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/browse/productDetailsed95.html	(from https://www.dialog.lk/television-channel-setanta-hd/)
08:47:38	298/298	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:57%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=prod1760165&categoryId=onlinecat3440064&locale=ta_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetailsdc1d.jsp	(from https://www.dialog.lk/television-channel-sony-espn/)
08:47:38	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/about/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/about/index.16f9.delayed	(from https://www.dialog.lk/television-channel-sony-espn/)
08:47:38	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/index.16fa.delayed	(from https://www.dialog.lk/television-channel-sony-espn/)
08:47:38	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.16fb.delayed	(from https://www.dialog.lk/television-channel-sony-espn/)
08:47:38	19466/19466	---M--	200	added ('OK')	image/jpeg	etag:%227cbb6f-4c0a-529aa3102cec0%22	https://www.dialog.lk/dialogdocroot/content/images/channel-highlights/sony-espn-large.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/channel-highlights/sony-espn-large.jpg	(from https://www.dialog.lk/television-channel-sony-espn/)
08:47:38	69549/69549	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2014:07:55%20GMT	https://www.dialog.lk/browse/productDetails.jsp?productId=prod2310141&categoryId=onlinecat3440064&locale=si_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/browse/productDetails9ba4.html	(from https://www.dialog.lk/television-channel-setanta-hd/)
08:47:38	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/faq.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/faq.16fd.delayed	(from https://www.dialog.lk/television-channel-sony-espn/)
08:47:38	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.16fe.delayed	(from https://www.dialog.lk/television-channel-sony-espn/)
08:47:38	0/-1	---M--	301	error ('')			http://www.dialog.lk/chat	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/chat.16ff.delayed	(from https://www.dialog.lk/television-channel-sony-espn/)
08:47:38	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/coverageMapLocateUs.jsp?coverageUrl=Voice	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/coverageMapLocateUs.1700e2bf.delayed	(from https://www.dialog.lk/television-channel-sony-espn/)
08:47:38	298/298	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:57%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=prod1380083&categoryId=onlinecat3440064&locale=en_US	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetails793a.jsp	(from https://www.dialog.lk/Television-channel-sony-six/)
08:47:39	69667/69667	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2014:07:56%20GMT	https://www.dialog.lk/browse/productDetails.jsp?productId=prod2310141&categoryId=onlinecat3440064&locale=ta_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/browse/productDetailsbb42.html	(from https://www.dialog.lk/television-channel-setanta-hd/)
08:47:39	298/298	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:58%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=prod1380083&categoryId=onlinecat3440064&locale=si_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetailsc2c4.jsp	(from https://www.dialog.lk/Television-channel-sony-six/)
08:47:39	302/302	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2014:07:58%20GMT	https://www.dialog.lk/dlg/browse/productDetails.jsp?productId=prod1380083&categoryId=onlinecat3440064&locale=ta_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/productDetails2950.jsp	(from https://www.dialog.lk/Television-channel-sony-six/)
08:47:39	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/about/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/about/index.1705.delayed	(from https://www.dialog.lk/Television-channel-sony-six/)
08:47:39	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/index.1706.delayed	(from https://www.dialog.lk/Television-channel-sony-six/)
08:47:39	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.1707.delayed	(from https://www.dialog.lk/Television-channel-sony-six/)
08:47:39	23931/23931	---M--	200	added ('OK')	image/jpeg	etag:%2254b5e3-5d7b-50b577398b040%22	https://www.dialog.lk/dialogdocroot/content/images/channel-highlights/sony-six.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/channel-highlights/sony-six.jpg	(from https://www.dialog.lk/Television-channel-sony-six/)
08:47:40	8440/8440	---M--	200	added ('OK')	image/jpeg	etag:%2254b651-20f8-50c219f712600%22	https://www.dialog.lk/dialogdocroot/content/images/channel-highlights/star-sports2.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/channel-highlights/star-sports2.jpg	(from https://www.dialog.lk/Television-channel-sony-six/)
08:47:40	8228/8228	---M--	200	added ('OK')	image/jpeg	etag:%2254b650-2024-50c219f712600%22	https://www.dialog.lk/dialogdocroot/content/images/channel-highlights/star-sports1.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/channel-highlights/star-sports1.jpg	(from https://www.dialog.lk/Television-channel-sony-six/)
